,alt,blu,brb,cla,con,cou,dnb,dtp,fol,gld,gos,hcp,hct,hou,ind,jam,jaz,met,pop,pwv,rap,rnb,rnr,tec,tra,uti,woA,woB,woC
alt,30.392156862745097,1.2254901960784315,0.49019607843137253,0.0,1.2254901960784315,2.450980392156863,0.7352941176470588,4.411764705882353,0.49019607843137253,8.823529411764707,0.0,4.6568627450980395,0.0,0.0,8.333333333333332,0.7352941176470588,0.24509803921568626,18.627450980392158,2.941176470588235,11.27450980392157,0.9803921568627451,0.24509803921568626,1.2254901960784315,0.0,0.0,0.0,0.0,0.49019607843137253,0.0
blu,0.0,25.0,0.4629629629629629,0.4629629629629629,0.0,6.481481481481481,0.6944444444444444,5.324074074074074,4.861111111111112,3.7037037037037033,4.62962962962963,0.0,0.0,0.0,2.083333333333333,5.092592592592593,12.962962962962962,1.1574074074074074,1.8518518518518516,0.4629629629629629,0.0,18.287037037037038,3.4722222222222223,0.0,0.0,1.6203703703703702,0.0,0.4629629629629629,0.9259259259259258
brb,0.9259259259259258,1.1574074074074074,23.37962962962963,0.6944444444444444,0.23148148148148145,0.23148148148148145,7.175925925925926,2.314814814814815,0.23148148148148145,0.23148148148148145,0.0,0.9259259259259258,8.101851851851851,6.25,5.092592592592593,9.027777777777777,5.555555555555555,0.4629629629629629,0.6944444444444444,0.9259259259259258,15.50925925925926,4.861111111111112,0.23148148148148145,3.009259259259259,2.314814814814815,0.4629629629629629,0.0,0.0,0.0
cla,2.083333333333333,4.166666666666666,31.25,4.166666666666666,0.0,0.0,0.0,29.166666666666668,0.0,0.0,2.083333333333333,0.0,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083333333333333
con,13.461538461538462,0.3205128205128205,1.9230769230769231,0.0,2.564102564102564,4.166666666666666,2.2435897435897436,2.564102564102564,0.0,10.256410256410255,0.641025641025641,2.8846153846153846,1.9230769230769231,1.6025641025641024,3.8461538461538463,4.807692307692308,4.807692307692308,6.41025641025641,10.256410256410255,13.782051282051283,0.9615384615384616,5.769230769230769,0.3205128205128205,3.5256410256410255,0.3205128205128205,0.0,0.0,0.641025641025641,0.0
cou,4.761904761904762,4.464285714285714,0.5952380952380952,0.2976190476190476,1.1904761904761905,31.547619047619047,0.0,3.571428571428571,16.666666666666664,11.30952380952381,0.8928571428571428,1.1904761904761905,0.0,0.5952380952380952,1.488095238095238,0.8928571428571428,8.035714285714286,0.8928571428571428,0.2976190476190476,2.6785714285714284,0.0,6.25,1.7857142857142856,0.2976190476190476,0.0,0.0,0.0,0.2976190476190476,0.0
dnb,0.6944444444444444,0.23148148148148145,3.7037037037037033,0.0,0.23148148148148145,0.23148148148148145,65.27777777777779,7.638888888888889,0.0,0.6944444444444444,0.23148148148148145,1.1574074074074074,4.861111111111112,0.23148148148148145,2.5462962962962963,0.9259259259259258,0.23148148148148145,0.9259259259259258,1.3888888888888888,0.23148148148148145,2.314814814814815,0.0,0.4629629629629629,3.2407407407407405,0.9259259259259258,0.0,0.0,0.0,1.6203703703703702
dtp,1.7857142857142856,0.992063492063492,4.166666666666666,2.1825396825396823,0.5952380952380952,0.1984126984126984,2.579365079365079,24.801587301587304,1.1904761904761905,2.7777777777777777,0.5952380952380952,0.7936507936507936,1.984126984126984,3.571428571428571,5.357142857142857,0.3968253968253968,8.73015873015873,1.3888888888888888,5.158730158730158,3.7698412698412698,4.9603174603174605,3.373015873015873,0.5952380952380952,6.547619047619048,10.515873015873016,0.3968253968253968,0.1984126984126984,0.1984126984126984,0.1984126984126984
fol,0.0,6.25,0.0,8.333333333333332,0.0,6.25,0.0,16.666666666666664,0.0,10.416666666666668,2.083333333333333,0.0,0.0,0.0,12.5,0.0,4.166666666666666,4.166666666666666,0.0,0.0,0.0,2.083333333333333,0.0,0.0,0.0,18.75,0.0,0.0,8.333333333333332
gld,9.722222222222223,2.5,0.2777777777777778,0.2777777777777778,1.3888888888888888,11.38888888888889,0.2777777777777778,1.3888888888888888,0.0,29.72222222222222,1.3888888888888888,0.8333333333333334,0.0,1.3888888888888888,6.388888888888888,0.0,5.277777777777778,3.0555555555555554,4.166666666666666,5.555555555555555,0.5555555555555556,9.166666666666666,3.888888888888889,0.0,0.5555555555555556,0.8333333333333334,0.0,0.0,0.0
gos,0.0,15.833333333333332,0.0,0.0,0.0,5.0,0.0,3.3333333333333335,5.0,5.0,26.666666666666668,0.0,0.0,0.8333333333333334,0.0,0.0,6.666666666666667,0.0,3.3333333333333335,0.0,0.0,14.166666666666666,1.6666666666666667,0.0,0.0,6.666666666666667,5.833333333333333,0.0,0.0
hcp,17.921146953405017,0.0,0.0,0.0,10.39426523297491,0.0,0.0,0.7168458781362007,0.0,3.225806451612903,0.35842293906810035,24.372759856630825,0.0,1.4336917562724014,4.301075268817205,0.0,0.0,24.372759856630825,1.4336917562724014,6.451612903225806,1.7921146953405016,0.7168458781362007,0.35842293906810035,0.7168458781362007,1.4336917562724014,0.0,0.0,0.0,0.0
hct,0.0,0.49019607843137253,10.049019607843137,0.24509803921568626,0.0,0.24509803921568626,6.61764705882353,5.392156862745098,0.0,0.7352941176470588,1.715686274509804,0.0,41.66666666666667,7.107843137254902,11.029411764705882,0.7352941176470588,1.4705882352941175,0.24509803921568626,0.24509803921568626,0.24509803921568626,0.7352941176470588,0.7352941176470588,0.49019607843137253,4.901960784313726,3.6764705882352944,0.7352941176470588,0.49019607843137253,0.0,0.0
hou,0.7662835249042145,0.0,7.088122605363985,0.0,2.490421455938697,0.0,1.1494252873563218,1.9157088122605364,0.19157088122605362,1.7241379310344827,0.0,0.0,8.045977011494253,34.86590038314176,3.065134099616858,1.532567049808429,0.19157088122605362,0.19157088122605362,3.4482758620689653,0.7662835249042145,2.10727969348659,7.088122605363985,0.38314176245210724,9.195402298850574,12.643678160919542,0.0,0.5747126436781609,0.5747126436781609,0.0
ind,5.952380952380952,0.3968253968253968,1.5873015873015872,0.7936507936507936,1.1904761904761905,0.5952380952380952,1.3888888888888888,5.357142857142857,0.5952380952380952,5.357142857142857,0.3968253968253968,6.15079365079365,3.571428571428571,8.333333333333332,24.6031746031746,0.0,0.5952380952380952,8.134920634920634,3.1746031746031744,6.547619047619048,0.5952380952380952,0.992063492063492,1.7857142857142856,3.1746031746031744,8.73015873015873,0.0,0.0,0.0,0.0
jam,0.43859649122807015,0.43859649122807015,5.701754385964912,0.0,0.43859649122807015,1.3157894736842104,2.4122807017543857,0.8771929824561403,1.0964912280701753,2.1929824561403506,0.0,0.21929824561403508,1.5350877192982455,1.3157894736842104,0.21929824561403508,52.63157894736842,2.631578947368421,0.0,2.631578947368421,2.4122807017543857,10.74561403508772,7.017543859649122,1.9736842105263157,0.6578947368421052,0.21929824561403508,0.0,0.0,0.0,0.8771929824561403
jaz,0.1984126984126984,9.920634920634921,4.761904761904762,0.7936507936507936,0.0,2.976190476190476,0.1984126984126984,5.555555555555555,0.1984126984126984,4.365079365079365,0.7936507936507936,0.1984126984126984,0.992063492063492,3.968253968253968,1.5873015873015872,5.555555555555555,43.05555555555556,1.984126984126984,0.7936507936507936,1.3888888888888888,2.1825396825396823,3.373015873015873,1.5873015873015872,0.5952380952380952,0.1984126984126984,0.7936507936507936,0.3968253968253968,0.7936507936507936,0.7936507936507936
met,12.847222222222221,0.6944444444444444,0.1736111111111111,0.1736111111111111,1.215277777777778,1.0416666666666665,0.1736111111111111,1.215277777777778,0.0,3.298611111111111,0.3472222222222222,13.194444444444445,0.6944444444444444,0.0,4.861111111111112,0.1736111111111111,0.1736111111111111,44.27083333333333,2.430555555555556,10.590277777777777,1.3888888888888888,0.1736111111111111,0.3472222222222222,0.3472222222222222,0.0,0.0,0.0,0.1736111111111111,0.0
pop,5.929487179487179,1.9230769230769231,6.730769230769231,0.16025641025641024,5.128205128205128,2.564102564102564,1.4423076923076923,2.083333333333333,2.083333333333333,9.775641025641026,0.3205128205128205,1.282051282051282,2.2435897435897436,6.570512820512821,2.564102564102564,0.9615384615384616,2.2435897435897436,4.166666666666666,14.423076923076922,4.326923076923077,1.1217948717948718,14.903846153846153,1.6025641025641024,3.3653846153846154,1.1217948717948718,0.8012820512820512,0.0,0.16025641025641024,0.0
pwv,5.747126436781609,1.4367816091954022,0.28735632183908044,0.0,1.7241379310344827,2.8735632183908044,0.28735632183908044,0.28735632183908044,0.0,10.057471264367816,0.28735632183908044,6.321839080459771,0.0,1.1494252873563218,4.885057471264368,3.4482758620689653,0.5747126436781609,10.057471264367816,5.172413793103448,31.60919540229885,0.28735632183908044,10.919540229885058,2.2988505747126435,0.0,0.28735632183908044,0.0,0.0,0.0,0.0
rap,0.6756756756756757,0.0,11.711711711711711,0.0,1.5765765765765765,0.0,2.9279279279279278,0.9009009009009009,0.0,0.9009009009009009,0.0,1.5765765765765765,1.8018018018018018,10.135135135135135,1.1261261261261262,7.882882882882883,0.45045045045045046,0.22522522522522523,0.45045045045045046,0.0,49.32432432432432,4.504504504504505,0.0,2.4774774774774775,0.0,0.0,0.0,0.0,1.3513513513513513
