epoch,train_loss,train_accuracy,val_loss,val_accuracy,top3_accuracy,top5_accuracy,precision,recall,f1,supergenre_accuracy,supergenre_top3_accuracy,mean_distance,std_distance
1,4.610867649411398,0.06598644522231326,5.083338168325339,0.04876360039564787,0.11770524084568024,0.17220573127269745,0.03562351758294148,0.04692220302099334,0.029463009953909464,0.18358061325420374,0.3594460929772502,3.8311572074890137,1.845201015472412
2,3.7978454620119124,0.2123085325587746,4.673876722889531,0.08862512363996043,0.20415429770946503,0.2854599356651306,0.08665205585253548,0.08918124326390456,0.06428795165196192,0.2579624134520277,0.471513353115727,3.2306628227233887,1.8841744661331177
3,3.2145058662172348,0.3890419800898687,4.723905683742904,0.09327398615232443,0.2137487530708313,0.2965380847454071,0.0989831446838368,0.09156216767103864,0.07420422407500861,0.2691394658753709,0.4658753709198813,3.1403560638427734,1.8676623106002808
4,2.699576385437496,0.5801742757131154,4.901265214270111,0.0943620178041543,0.21701285243034363,0.3016814887523651,0.10633248671745839,0.09593317748559683,0.08101285666489279,0.27863501483679526,0.4725024727992087,3.0870425701141357,1.84778892993927
5,2.10083786116706,0.811499217993595,4.694948839799351,0.1218595450049456,0.25628089904785156,0.3426310420036316,0.11903974522710883,0.12160636742289968,0.10737272474366982,0.32403560830860534,0.516320474777448,2.861523151397705,1.8433061838150024
6,1.8437428618234302,0.8927534073136218,4.795409140553837,0.10949554896142433,0.24213649332523346,0.3297725021839142,0.12274808935167793,0.11161403001120744,0.10247250083223271,0.3158259149357072,0.5048466864490604,2.859841823577881,1.8116470575332642
7,1.677258044386667,0.9418336188277352,4.799867411454518,0.12462908011869436,0.24193866550922394,0.32858553528785706,0.11887587808007372,0.12611037036440262,0.11015258117212674,0.31948565776458954,0.5126607319485658,2.840158224105835,1.8536763191223145
8,1.4711558065717183,0.988679526327549,4.608133547148058,0.12423343224530169,0.25736892223358154,0.3407517075538635,0.11889801807006331,0.12595296728361244,0.11294392229037724,0.33363006923837785,0.5188921859545005,2.689119577407837,1.810814380645752
9,1.4075177031850057,0.9964251135771207,4.606616366393017,0.1218595450049456,0.24955488741397858,0.32779425382614136,0.11997870544948744,0.12365618252715027,0.11159597135350993,0.33026706231454006,0.512759643916914,2.736201763153076,1.8065359592437744
10,1.3876803825771997,0.9975174399841116,4.640585463077684,0.12670623145400595,0.25093966722488403,0.32828882336616516,0.12799828192692952,0.12843921871139613,0.11884264296797598,0.33926805143422356,0.5068249258160238,2.727200746536255,1.83204185962677
11,1.3456468886799282,0.998709068791738,4.5491330132522165,0.1198813056379822,0.24549949169158936,0.3302670419216156,0.11782383916632409,0.12068533505025443,0.11126579118663223,0.3329376854599407,0.5109792284866469,2.6387734413146973,1.7593580484390259
12,1.3286958283848234,0.9988331967925325,4.554270956035184,0.12077151335311573,0.24836795032024384,0.32779425382614136,0.12679459816909475,0.1222146972651005,0.11496276515444834,0.3344213649851632,0.509891196834817,2.6454005241394043,1.7744451761245728
13,1.324732464457315,0.998733894391897,4.543907891395184,0.12027695351137488,0.24906033277511597,0.3273985981941223,0.11959531917060283,0.12144320173554045,0.11082895437204715,0.3427299703264095,0.5186943620178042,2.6373887062072754,1.7834786176681519
14,1.3092839108573067,0.9987835455922147,4.534125721655071,0.12007912957467853,0.24648861587047577,0.3267062306404114,0.11949869776727672,0.11962601130947904,0.10999697120155223,0.33580613254203756,0.5051434223541048,2.624035596847534,1.7744507789611816
15,1.3029789150707305,0.998709068791738,4.508374989887609,0.12156280909990108,0.24737882614135742,0.32987141609191895,0.12295816784571717,0.12236681888899631,0.11242273939029782,0.342433234421365,0.5111770524233432,2.6123640537261963,1.7862272262573242
16,1.300583905643887,0.9988083711923735,4.5213859646657575,0.1172106824925816,0.24520276486873627,0.32492581009864807,0.11943561023424405,0.11848928401347757,0.10837746132050805,0.33224530168150346,0.5067260138476756,2.6057369709014893,1.7534914016723633
17,1.2939415418912494,0.998932499193168,4.4987777187963385,0.12265084075173097,0.2512363791465759,0.3251236379146576,0.12409969964345466,0.12346095324925971,0.11323768669011319,0.3413452027695351,0.5080118694362018,2.584866523742676,1.7664251327514648
18,1.2910985583350771,0.9987587199920558,4.506812223694799,0.1201780415430267,0.24609297513961792,0.3262116611003876,0.1235173846479694,0.12146286173503916,0.11180595998302646,0.3386745796241345,0.5088031651829872,2.5847675800323486,1.7497750520706177
19,1.2896100483243427,0.9988828479928502,4.49239017507089,0.12413452027695351,0.25113746523857117,0.32888227701187134,0.12745023507860234,0.1255252923599698,0.1146475019650124,0.3390702274975272,0.5123639960435212,2.5642926692962646,1.7504210472106934
20,1.286836240215907,0.9988828479928502,4.493977434675252,0.12354104846686449,0.24708208441734314,0.32937684655189514,0.12730160907427648,0.12406490798627895,0.11470720751213781,0.343026706231454,0.5112759643916914,2.5722057819366455,1.7551357746124268
21,1.285330747990381,0.9988828479928502,4.4829560759395335,0.12502472799208705,0.24698317050933838,0.3276953399181366,0.12611135838369014,0.12537055798144509,0.11473532128741634,0.34362017804154305,0.5101879327398615,2.579327344894409,1.7653381824493408
