epoch,train_loss,train_accuracy,val_loss,val_accuracy,top3_accuracy,top5_accuracy,precision,recall,f1,supergenre_accuracy,supergenre_top3_accuracy,mean_distance,std_distance
12,4.6590212178608725,0.7782577393808495,5.070112089964567,0.14025717111770525,0.2746785283088684,0.3582591414451599,0.13458453805267195,0.1360909699619377,0.12353601251235444,0.3539070227497527,0.5375865479723047,2.596834897994995,1.8105629682540894
13,4.652246086181156,0.7859040242297858,5.073750023789977,0.1324431256181998,0.2696340084075928,0.3577645719051361,0.13146926148469454,0.1271378822790113,0.11735889050547828,0.3493570722057369,0.5323442136498516,2.611374855041504,1.7977160215377808
14,4.647924745650519,0.7915890866661701,5.0768884372050875,0.13471810089020772,0.2716122567653656,0.35400593280792236,0.13187495434468471,0.1299558080808081,0.11940697117619187,0.3527200791295747,0.5281899109792285,2.60860538482666,1.7992604970932007
15,4.637670684996105,0.8081974131724634,5.06920171538635,0.13511374876360038,0.2709198594093323,0.35479721426963806,0.1288677238314919,0.130563265139878,0.11883185917723757,0.3519287833827893,0.5245301681503461,2.597428321838379,1.802810788154602
16,4.635148739436316,0.8091904371788188,5.067686124324327,0.1390702274975272,0.27695348858833313,0.35845696926116943,0.13323044135697143,0.1336898652422846,0.12262543522662438,0.3566765578635015,0.5329376854599407,2.597428321838379,1.8099846839904785
17,4.632826646169026,0.8100841587845387,5.071054991345731,0.13481701285855588,0.2709198594093323,0.3572700321674347,0.12803590688884492,0.12994264360191782,0.11825851643553989,0.3543026706231454,0.5338278931750742,2.6013848781585693,1.80286705493927
18,4.6282631412385005,0.8196916660460266,5.070446606795465,0.13768545994065282,0.27200791239738464,0.3564787209033966,0.1363964573164891,0.13333740632127727,0.12327749491124011,0.35351137487636003,0.5321463897131553,2.588031768798828,1.79410982131958
19,4.626718458296761,0.821330155656513,5.071765994459656,0.13511374876360038,0.2726013660430908,0.35687437653541565,0.1330876977308792,0.13150812561094818,0.12135429392164236,0.35212660731948564,0.5341246290801187,2.574678421020508,1.7805490493774414
20,4.625751661875891,0.8230182964673171,5.07033811360745,0.13837784371909,0.2716122567653656,0.3546983003616333,0.13275018280168518,0.13432968800912348,0.12223316934307438,0.3536102868447082,0.5320474777448071,2.5684471130371094,1.7855703830718994
21,4.62236104238601,0.8302673717137112,5.068966282581363,0.1361028684470821,0.27349159121513367,0.35687437653541565,0.1329513860099405,0.13174872282735184,0.12098776903193574,0.3530168150346192,0.5335311572700296,2.5796241760253906,1.7909711599349976
22,4.62275080302405,0.825600158883841,5.068547359206202,0.13788328387734916,0.2738872468471527,0.35845696926116943,0.13323325902394248,0.13327122026718802,0.1220344595692964,0.35341246290801187,0.5338278931750742,2.58001971244812,1.7954219579696655
23,4.62062516136775,0.8263697524887664,5.0704029205409045,0.1380811078140455,0.2754698097705841,0.35895150899887085,0.13261810322446707,0.13373583182050924,0.12255796151329887,0.35450049455984173,0.533728981206726,2.5825915336608887,1.7962969541549683
24,4.620049582587348,0.829224696507038,5.07066514819831,0.13630069238377843,0.275272011756897,0.3585558831691742,0.1333546279345507,0.13251517188009124,0.12148938381652756,0.3504451038575668,0.533135509396637,2.5838773250579834,1.7957416772842407
25,4.619207452592396,0.8289019637049726,5.069578824953557,0.13699307616221562,0.2733926773071289,0.3574678301811218,0.1347261540908751,0.13217355001629194,0.12188641749900365,0.3514342235410485,0.533135509396637,2.5868446826934814,1.796536922454834
26,4.620054428161136,0.8286537077033838,5.070628446122424,0.13768545994065282,0.2731948494911194,0.35707220435142517,0.13530034100351965,0.133729431410883,0.12312648681360093,0.35410484668644904,0.5328387734915925,2.5707221031188965,1.7862571477890015
27,4.619290442693801,0.8327499317295995,5.070587544012023,0.13659742828882296,0.27349159121513367,0.35766565799713135,0.1333848639051699,0.13250957152166828,0.12220060192313341,0.3533135509396637,0.5348170128585559,2.5657763481140137,1.7820106744766235
28,4.617876276137337,0.8320796405253097,5.071094844980363,0.13897131552917902,0.2728981077671051,0.3567754626274109,0.1385657412451711,0.13461530628869336,0.12461467579816686,0.3540059347181009,0.5345202769535113,2.5647873878479004,1.7839332818984985
29,4.617612325577509,0.8335443509346838,5.072153462854266,0.13679525222551928,0.27378833293914795,0.35667654871940613,0.13615999896541303,0.13276158765070056,0.122555518115253,0.352917903066271,0.5347181008902078,2.5684471130371094,1.7795770168304443
30,4.617518584690397,0.8351331893448524,5.070124784162089,0.13788328387734916,0.27378833293914795,0.3577645719051361,0.13749366244477643,0.13334962528510916,0.12316838674626732,0.3540059347181009,0.5346191889218596,2.5685460567474365,1.7880024909973145
31,4.617631636725532,0.8326754549291229,5.071314092913438,0.13857566765578636,0.2730959355831146,0.3587537109851837,0.137761741189487,0.13439587406321274,0.12413139718037777,0.35380811078140456,0.5336300692383779,2.570326328277588,1.7918020486831665
32,4.6175981529175285,0.8332712693329362,5.069704989179542,0.13719090009891197,0.2746785283088684,0.3574678301811218,0.13574672586217468,0.13263176115998693,0.12254394176857397,0.35212660731948564,0.5340257171117705,2.581998109817505,1.798195481300354
33,4.617307052158174,0.833941560537226,5.071991757988104,0.1380811078140455,0.2730959355831146,0.3577645719051361,0.13728844332264714,0.13372383105246008,0.12382926591448559,0.35440158259149357,0.535509396636993,2.5699307918548584,1.7908787727355957
34,4.61744117661128,0.8351083637446935,5.070920282961943,0.13827893175074185,0.27378833293914795,0.35816022753715515,0.13895654115534592,0.13414945829260347,0.12422493847798113,0.3548961424332344,0.5345202769535113,2.572700262069702,1.7933628559112549
35,4.618038312972538,0.8317072565229264,5.0706391523193295,0.137784371909001,0.2733926773071289,0.35578635334968567,0.13865637336528366,0.13334962528510916,0.12380594962323521,0.3526211671612265,0.5335311572700296,2.5736894607543945,1.7881851196289062
36,4.617056071569049,0.8333209205332539,5.0703478378310995,0.13719090009891197,0.27428287267684937,0.3572700321674347,0.13894620201388933,0.13271576653633105,0.12280660775693296,0.35212660731948564,0.5332344213649851,2.581404447555542,1.795139193534851
37,4.617525661559332,0.8356048757478712,5.07149152916098,0.1380811078140455,0.2739861309528351,0.3577645719051361,0.13779162965188865,0.1338974421635712,0.12381602709466873,0.352917903066271,0.5349159248269041,2.5716123580932617,1.7914750576019287
38,4.6176814942132856,0.832452024527693,5.07078536776006,0.13758654797230466,0.2738872468471527,0.35588523745536804,0.14051431893408936,0.13321979879439558,0.12340310467140088,0.3516320474777448,0.5341246290801187,2.5789318084716797,1.7933752536773682
