epoch,train_loss,train_accuracy,val_loss,val_accuracy,top3_accuracy,top5_accuracy,precision,recall,f1,supergenre_accuracy,supergenre_top3_accuracy,mean_distance,std_distance
1,4.852622628590417,0.07802686129937192,4.925156099886834,0.05272007912957468,0.13234421610832214,0.2055390626192093,0.03871340646744325,0.05393603372434017,0.03316257422253991,0.218595450049456,0.37764589515331354,3.351335287094116,1.8061691522598267
2,4.480378652754284,0.20021846528139817,5.056279506864427,0.07270029673590504,0.16913945972919464,0.23491591215133667,0.07930042794374162,0.07501237002245066,0.05632951549478403,0.22166172106824925,0.3805143422354105,3.476656675338745,1.9587695598602295
3,4.254368950450231,0.3194558228445173,5.010603557659101,0.09317507418397626,0.2031651735305786,0.277843713760376,0.09181612490061745,0.09121660149885956,0.06860066448667385,0.2880316518298714,0.466271018793274,3.2113747596740723,1.877210259437561
4,4.0548444664667525,0.44328591643702986,4.910430131079275,0.09386745796241346,0.23323442041873932,0.31523242592811584,0.101530126534576,0.09367188590978913,0.07727643687771688,0.2950544015825915,0.4689416419386746,3.049060344696045,1.8674989938735962
5,3.8743916874840147,0.5604379235868027,4.847504010683374,0.10553907022749753,0.232542023062706,0.31602373719215393,0.11134831975939481,0.10077367748738716,0.08455897864201051,0.30969337289812066,0.4884272997032641,3.03946590423584,1.8700817823410034
6,3.5865985597882952,0.7586455152553313,4.831188419197179,0.12423343224530169,0.25499504804611206,0.3439168930053711,0.1214127850132507,0.12525827107480333,0.10923771740236353,0.33461918892185954,0.5024727992087042,2.834322452545166,1.8557509183883667
7,3.4517678586263507,0.833519525334525,4.859127554712416,0.11147378832838774,0.23491591215133667,0.31345200538635254,0.12690585029308105,0.10884653540903542,0.10102665955208588,0.3262116716122651,0.4917903066271019,2.735410451889038,1.7659921646118164
8,3.3528798512050084,0.8884585784861349,4.851217189921608,0.12156280909990108,0.24035607278347015,0.32294756174087524,0.12461184498087718,0.12203445076428948,0.10876827799477382,0.3273986152324431,0.4916913946587537,2.736201763153076,1.7970378398895264
9,3.2072039384690543,0.9637297981678707,4.795285556889787,0.12007912957467853,0.24747774004936218,0.32908010482788086,0.123848314105991,0.12154958057175799,0.11036795235111606,0.3411473788328388,0.5123639960435212,2.5984175205230713,1.725028157234192
10,3.1590606708375235,0.9819269630843326,4.810734519475623,0.1208704253214639,0.24955488741397858,0.3331354856491089,0.1276158075213011,0.1215473818296399,0.11067771928544597,0.3440158259149357,0.5130563798219585,2.6205737590789795,1.7505569458007812
11,3.1371384703923786,0.9887291775278667,4.78349903414521,0.11701285855588527,0.2420375794172287,0.3222551941871643,0.11552601115797961,0.11313553717787588,0.1016745523803833,0.3453016815034619,0.5090999010880316,2.5685460567474365,1.6900492906570435
12,3.0933332484865947,0.9968471487798217,4.760849193681644,0.11849653808110781,0.24421364068984985,0.32729968428611755,0.12624801348698075,0.11978287729295795,0.10834195937164934,0.34599406528189913,0.5134520276953511,2.529970407485962,1.6680865287780762
13,3.076579557146345,0.9980139519872893,4.788457980638818,0.11889218595450049,0.24193866550922394,0.32314538955688477,0.1265109373000589,0.11841962361115586,0.10825854997318769,0.3417408506429278,0.5088031651829872,2.536498546600342,1.693908929824829
14,3.071726415649293,0.9983118591891958,4.768305947508993,0.114540059347181,0.23699307441711426,0.31750741600990295,0.12459073971367604,0.11656561404545276,0.1046181858015644,0.3414441147378833,0.5090999010880316,2.5181009769439697,1.6577885150909424
15,3.054392353315202,0.9988331967925325,4.751678086534331,0.11671612265084075,0.24134519696235657,0.32858553528785706,0.12047554460472658,0.11809639173550462,0.10616162056887482,0.347082096933729,0.5109792284866469,2.4922847747802734,1.6618027687072754
16,3.047831969034104,0.9989573247933269,4.75796101666704,0.11226508407517309,0.23728980123996735,0.31493568420410156,0.12607594683701126,0.1139515949999821,0.10275200969680713,0.33363006923837785,0.5134520276953511,2.5092976093292236,1.6355140209197998
17,3.0458406879788353,0.9989076735930091,4.75734228574777,0.11829871414441147,0.24174083769321442,0.32472798228263855,0.1298533797326752,0.1185817990253474,0.1072080933644842,0.34342235410484667,0.5195845697329377,2.469337224960327,1.648687720298767
18,3.0382172686713083,0.9988828479928502,4.749830665467661,0.11394658753709198,0.2412462830543518,0.32265082001686096,0.1251284536470607,0.11391793690180786,0.10253176857551591,0.3410484668644906,0.5126607319485658,2.483185052871704,1.6527820825576782
19,3.035248555077447,0.9989573247933269,4.752776797813706,0.11879327398615233,0.23986151814460754,0.321562796831131,0.13503673127910512,0.12018463727133083,0.1087356052765524,0.34619188921859545,0.5148367952522255,2.4643917083740234,1.6607840061187744
20,3.034061747127109,0.9988331967925325,4.744129331806038,0.11770524233432245,0.2441147267818451,0.32245299220085144,0.12913080765254503,0.11855871503048923,0.10505726866500256,0.3449060336300692,0.5186943620178042,2.4541049003601074,1.6396090984344482
21,3.0307855613647945,0.9990814527941213,4.744071779371817,0.11800197823936696,0.2420375794172287,0.3240355849266052,0.13237779631658392,0.11858330401677177,0.10611255467693592,0.3439169139465875,0.5156280909990109,2.4543027877807617,1.6494793891906738
22,3.0298414930464728,0.9989076735930091,4.743270019941692,0.11632047477744807,0.24312561750411987,0.3217606246471405,0.13517555527906283,0.11698963558842591,0.1058088421882853,0.34342235410484667,0.5195845697329377,2.4473788738250732,1.631725788116455
23,3.028536632325914,0.9988828479928502,4.742347641836239,0.11503461918892186,0.23956477642059326,0.3188921809196472,0.13054746262744318,0.11578977138452946,0.10421064995463172,0.3441147378832839,0.5154302670623145,2.447972297668457,1.6341679096221924
24,3.026823230016799,0.9990814527941213,4.739098162590703,0.11760633036597429,0.23966369032859802,0.32304647564888,0.1348504476129318,0.11834175009578236,0.10479439829006063,0.3433234421364985,0.5169139465875371,2.444213628768921,1.6373096704483032
25,3.0263694941051424,0.9990814527941213,4.7400401785403865,0.1149357072205737,0.24391691386699677,0.32185953855514526,0.13156438116744723,0.11490135088925411,0.1039528108309747,0.3443125618199802,0.5154302670623145,2.4490604400634766,1.631536602973938
26,3.025343550576104,0.999155929594598,4.742612414722201,0.11572700296735905,0.24164193868637085,0.3238377869129181,0.13120429890517468,0.11620103127159578,0.10428710055224608,0.3483679525222552,0.5140454995054402,2.447082042694092,1.6318373680114746
27,3.0248707642630923,0.9990318015938036,4.739903797077227,0.11384767556874381,0.24005934596061707,0.32037585973739624,0.1310738204946771,0.1152893421542615,0.10342485769023638,0.3441147378832839,0.5143422354104846,2.454599380493164,1.6323668956756592
28,3.0249114683696203,0.9989821503934858,4.737205402760566,0.11681503461918892,0.23986151814460754,0.32235410809516907,0.1358338479363124,0.11776109754940398,0.10567869376441898,0.34460929772502474,0.5186943620178042,2.4410483837127686,1.634961724281311
29,3.024721528234936,0.999155929594598,4.741112914266465,0.11562809099901088,0.23778437077999115,0.31879326701164246,0.13158294696734305,0.11524198807464937,0.10345086867685732,0.34559841740850644,0.5165182987141445,2.4460930824279785,1.6313199996948242
30,3.0238692639366027,0.9990318015938036,4.7452027797698975,0.11543026706231455,0.23659741878509521,0.3181997835636139,0.13541469937175454,0.11677245245793634,0.10497780249847191,0.3451038575667656,0.5140454995054402,2.448565721511841,1.629761815071106
31,3.0236787008860753,0.9990566271939624,4.749457492104059,0.11434223541048467,0.23986151814460754,0.3199802041053772,0.13443293480977705,0.11445233753701495,0.10331720289737559,0.3423343224530168,0.5160237388724036,2.449455976486206,1.628575325012207
32,3.023337697982788,0.9991062783942802,4.746325213697892,0.11345202769535113,0.2394658625125885,0.3210682272911072,0.13253767398148075,0.11343583611728773,0.10206693820757876,0.3431256181998022,0.5145400593471811,2.459742784500122,1.6424696445465088
33,3.023417908426315,0.9990318015938036,4.747704302208333,0.11513353115727003,0.23541048169136047,0.3210682272911072,0.1337482537533542,0.11557899425842973,0.10359616380427934,0.3431256181998022,0.5121661721068249,2.4540059566497803,1.62822425365448
34,3.023489156601921,0.9990069759936446,4.74988449977923,0.11384767556874381,0.2373887151479721,0.32116714119911194,0.13450341588796816,0.11409791485396324,0.10247096863351025,0.34737883283877347,0.5106824925816024,2.4455983638763428,1.6236449480056763
35,3.023516707950168,0.9990814527941213,4.740934883491902,0.11414441147378833,0.2376854568719864,0.3217606246471405,0.1341838534163069,0.11451794173568368,0.10387991508744393,0.34520276953511375,0.5142433234421365,2.444312572479248,1.6269489526748657
36,3.023363315113007,0.9990069759936446,4.741469226305997,0.11503461918892186,0.23719088733196259,0.32116714119911194,0.13211409778238953,0.11545221691391044,0.1034745478094691,0.3441147378832839,0.5146389713155292,2.450148344039917,1.634901523590088
37,3.02306113583701,0.9990318015938036,4.742889786068397,0.11572700296735905,0.2353115677833557,0.3210682272911072,0.13528301367762255,0.11651785154809348,0.1043429260331013,0.34342235410484667,0.5128585558852621,2.4461917877197266,1.6323537826538086
38,3.0235409604178534,0.9990069759936446,4.744014504589612,0.11641938674579624,0.2373887151479721,0.3209693133831024,0.13432824512492691,0.1168406750059976,0.10459450293238466,0.34678536102868446,0.5145400593471811,2.4445104598999023,1.6321157217025757
