,alt,blu,brb,cla,con,cou,dnb,dtp,fol,gld,gos,hcp,hct,hou,ind,jam,jaz,met,pop,pwv,rap,rnb,rnr,tec,tra,uti,woA,woB,woC
alt,28.921568627450984,1.2254901960784315,0.7352941176470588,0.0,0.49019607843137253,1.715686274509804,0.0,2.941176470588235,0.24509803921568626,12.745098039215685,0.24509803921568626,4.166666666666666,0.9803921568627451,0.49019607843137253,8.57843137254902,0.49019607843137253,0.24509803921568626,14.950980392156863,1.4705882352941175,16.666666666666664,0.24509803921568626,0.49019607843137253,0.9803921568627451,0.49019607843137253,0.24509803921568626,0.0,0.0,0.24509803921568626,0.0
blu,0.23148148148148145,34.49074074074074,0.0,0.23148148148148145,0.0,2.7777777777777777,0.4629629629629629,2.314814814814815,8.101851851851851,7.4074074074074066,5.555555555555555,0.0,0.0,0.0,0.23148148148148145,3.4722222222222223,9.027777777777777,0.23148148148148145,0.6944444444444444,0.23148148148148145,0.6944444444444444,14.120370370370368,6.944444444444445,1.3888888888888888,0.0,0.6944444444444444,0.0,0.0,0.6944444444444444
brb,3.009259259259259,0.6944444444444444,22.453703703703702,0.23148148148148145,0.4629629629629629,0.23148148148148145,12.037037037037036,6.018518518518518,0.4629629629629629,1.3888888888888888,0.6944444444444444,1.6203703703703702,6.018518518518518,7.175925925925926,4.861111111111112,7.87037037037037,3.009259259259259,0.0,0.9259259259259258,0.0,8.564814814814815,5.092592592592593,0.23148148148148145,4.62962962962963,2.083333333333333,0.23148148148148145,0.0,0.0,0.0
cla,2.083333333333333,2.083333333333333,2.083333333333333,16.666666666666664,0.0,0.0,0.0,22.916666666666664,8.333333333333332,0.0,2.083333333333333,0.0,14.583333333333334,0.0,12.5,0.0,8.333333333333332,0.0,0.0,0.0,0.0,0.0,4.166666666666666,0.0,0.0,4.166666666666666,0.0,0.0,0.0
con,15.064102564102564,3.8461538461538463,0.641025641025641,0.0,3.5256410256410255,5.128205128205128,1.282051282051282,2.564102564102564,0.3205128205128205,14.423076923076922,1.9230769230769231,3.5256410256410255,0.0,3.205128205128205,6.730769230769231,2.564102564102564,1.6025641025641024,2.2435897435897436,8.012820512820513,12.179487179487179,0.9615384615384616,7.6923076923076925,0.9615384615384616,0.3205128205128205,0.641025641025641,0.3205128205128205,0.0,0.0,0.3205128205128205
cou,2.6785714285714284,2.976190476190476,0.5952380952380952,0.2976190476190476,0.2976190476190476,26.488095238095237,0.0,2.6785714285714284,15.476190476190476,11.011904761904761,0.8928571428571428,0.0,0.5952380952380952,0.0,2.380952380952381,0.2976190476190476,6.845238095238096,2.380952380952381,1.488095238095238,2.6785714285714284,0.0,5.654761904761905,13.392857142857142,0.2976190476190476,0.0,0.2976190476190476,0.2976190476190476,0.0,0.0
dnb,0.6944444444444444,0.6944444444444444,3.935185185185185,0.0,0.23148148148148145,0.23148148148148145,67.36111111111111,4.398148148148148,0.23148148148148145,1.3888888888888888,0.0,0.23148148148148145,4.398148148148148,1.1574074074074074,1.8518518518518516,1.3888888888888888,2.7777777777777777,0.9259259259259258,0.4629629629629629,0.0,2.083333333333333,0.23148148148148145,0.0,3.7037037037037033,0.9259259259259258,0.0,0.0,0.0,0.6944444444444444
dtp,0.992063492063492,0.5952380952380952,2.976190476190476,2.976190476190476,0.1984126984126984,0.3968253968253968,6.349206349206349,29.761904761904763,0.1984126984126984,3.571428571428571,1.1904761904761905,0.1984126984126984,0.3968253968253968,4.563492063492063,4.166666666666666,0.7936507936507936,6.15079365079365,0.7936507936507936,3.373015873015873,1.5873015873015872,5.952380952380952,3.571428571428571,0.992063492063492,7.5396825396825395,9.126984126984127,1.1904761904761905,0.0,0.3968253968253968,0.0
fol,14.583333333333334,10.416666666666668,0.0,0.0,2.083333333333333,4.166666666666666,0.0,33.33333333333333,8.333333333333332,10.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666666,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0
gld,6.388888888888888,3.6111111111111107,0.2777777777777778,1.1111111111111112,0.5555555555555556,6.944444444444445,0.0,4.166666666666666,0.2777777777777778,39.44444444444444,0.5555555555555556,0.2777777777777778,0.0,0.2777777777777778,4.722222222222222,0.2777777777777778,1.6666666666666667,1.6666666666666667,8.055555555555555,4.722222222222222,0.0,8.61111111111111,3.888888888888889,1.3888888888888888,1.1111111111111112,0.0,0.0,0.0,0.0
