epoch,train_loss,train_accuracy,val_loss,val_accuracy,top3_accuracy,top5_accuracy,precision,recall,f1,supergenre_accuracy,supergenre_top3_accuracy,mean_distance,std_distance
1,4.845611454191662,0.07288796206648296,5.9822959115233605,0.018397626112759646,0.041345201432704926,0.06874381750822067,0.02132139694712656,0.022692652329749104,0.014885819249130098,0.13818001978239366,0.2083086053412463,4.220474720001221,1.7043166160583496
2,4.487656754539127,0.19088403962165784,5.027034362660179,0.0609297725024728,0.15499505400657654,0.2173095941543579,0.05366544625225965,0.05856854838709677,0.042610105521085274,0.22927794263105836,0.3995054401582592,3.4827892780303955,1.8286609649658203
3,4.262048849226937,0.31550855241925474,5.058740659605099,0.07556874381800198,0.15885262191295624,0.22512362897396088,0.09902638908401848,0.07240143369175628,0.06015321064503659,0.223837784371909,0.38961424332344213,3.334223508834839,1.8062130212783813
4,4.041124885801285,0.4514038876889849,4.888507308839243,0.10583580613254204,0.21701285243034363,0.3021760582923889,0.11017983675120528,0.1037262692504628,0.0832074725176284,0.2864490603363007,0.45845697329376855,3.231750726699829,1.9755656719207764
5,3.729903778954158,0.6688513194806485,4.791417183755319,0.12997032640949555,0.26399603486061096,0.35222551226615906,0.12129958903349167,0.13022226429484493,0.11347062696055696,0.33066271018793275,0.5122650840751731,2.7539069652557373,1.8441535234451294
6,3.5672596840631394,0.7731188401479606,4.8391060135032555,0.13175074183976263,0.26092976331710815,0.34193867444992065,0.11452639362162026,0.13251001910276103,0.11020011701204378,0.3283877349159248,0.5086053412462908,2.8090009689331055,1.8648622035980225
7,3.4400079988297962,0.8493086070355751,4.812453935417948,0.13363006923837784,0.26478731632232666,0.35044509172439575,0.1313922837010827,0.13217546342546344,0.12220403497540645,0.33363006923837785,0.51513353115727,2.6844708919525146,1.8013817071914673
8,3.261361459323338,0.9448126908468012,4.781260120717785,0.1287833827893175,0.2559841573238373,0.3413451910018921,0.12801690245172034,0.12945729225971161,0.1178379985642219,0.33659742828882294,0.5060336300692384,2.646587610244751,1.7818025350570679
9,3.1996851304220777,0.9701596286090216,4.817704605150826,0.11671612265084075,0.24451038241386414,0.3331354856491089,0.1182418994385783,0.11781030909055103,0.10697137075077248,0.33264094955489615,0.5085064292779427,2.6405539512634277,1.7448756694793701
10,3.1625858885901317,0.98331719669323,4.7893476229679735,0.11859545004945599,0.25034618377685547,0.3309594392776489,0.11559114308328743,0.12151884853497757,0.10552343232760777,0.33659742828882294,0.5047477744807122,2.604945659637451,1.7301408052444458
11,3.108256455451723,0.9958789503736253,4.766848524914512,0.1277942631058358,0.25301679968833923,0.3304648697376251,0.1311490534933555,0.12983601300133557,0.11680650467184651,0.3478733926805143,0.5205736894164193,2.5375864505767822,1.7052350044250488
12,3.0900680155981153,0.9973684863831583,4.765161727048174,0.12304648862512364,0.24757665395736694,0.32858553528785706,0.1294331264847987,0.12598561832432797,0.11352467327016412,0.34619188921859545,0.5118694362017804,2.5459940433502197,1.6997992992401123
13,3.0820977491045753,0.997864998386336,4.768714411349237,0.12542037586547972,0.24935705959796906,0.32710185647010803,0.1366199195372269,0.12794224704506962,0.11383678677484962,0.34223541048466866,0.5114737883283877,2.511671543121338,1.6871824264526367
14,3.063380317839365,0.9985601151907847,4.746189032928853,0.12522255192878337,0.25034618377685547,0.3254203796386719,0.1344741626796322,0.12742458034796744,0.11287476206859966,0.3443125618199802,0.5144411473788328,2.4800198078155518,1.647171139717102
15,3.055494180936662,0.9984111615898315,4.756563591051705,0.1298714144411474,0.2502472698688507,0.33066269755363464,0.13996330096667817,0.1335103852240949,0.11818349779942955,0.34540059347181007,0.5134520276953511,2.479327440261841,1.6651413440704346
16,3.0529013020651683,0.9990069759936446,4.7461120840869375,0.12403560830860534,0.24876359105110168,0.32423341274261475,0.1373107811715925,0.125961627977757,0.1133574745191958,0.3462908011869436,0.5152324431256182,2.4733927249908447,1.6524739265441895
17,3.044866899838523,0.9990566271939624,4.744501851782014,0.12522255192878337,0.24856576323509216,0.3272007703781128,0.13697640664199018,0.12880353293659746,0.1138300301332529,0.3427299703264095,0.5157270029673591,2.4511375427246094,1.6450648307800293
18,3.0416049692365856,0.9988083711923735,4.746927056131484,0.12542037586547972,0.2476755678653717,0.32265082001686096,0.13673471624902098,0.12776441748215944,0.1145459204372264,0.3472799208704253,0.5135509396636994,2.4649851322174072,1.6534541845321655
19,3.039696090940445,0.9990318015938036,4.748745930345753,0.12393669634025717,0.2489614188671112,0.3246290683746338,0.1363250036152477,0.12660092483681193,0.11354532917899002,0.34322453016815035,0.5150346191889219,2.4535114765167236,1.6357868909835815
20,3.036450656255086,0.9988828479928502,4.740149632284913,0.1262116716122651,0.2476755678653717,0.3254203796386719,0.14177510133445312,0.1292584823330791,0.11524122827431575,0.347675568743818,0.5114737883283877,2.4417407512664795,1.63565194606781
21,3.034554294177464,0.998932499193168,4.740408103677291,0.12433234421364985,0.2458951473236084,0.32136496901512146,0.13929805305370013,0.1274589489811264,0.1134845523035969,0.34579624134520276,0.5080118694362018,2.440553903579712,1.6331275701522827
22,3.0336883473017857,0.998932499193168,4.742595286308965,0.12334322453016815,0.24856576323509216,0.3227497339248657,0.1396860106068433,0.1258732419014677,0.11300925174256589,0.3447082096933729,0.5130563798219585,2.4468841552734375,1.6292829513549805
23,3.0317533939603774,0.9989573247933269,4.742564691772944,0.12393669634025717,0.24530167877674103,0.3222551941871643,0.1379984042969138,0.12661787697069954,0.1134818060742388,0.34352126607319483,0.5103857566765578,2.4440157413482666,1.6307041645050049
24,3.0307964832063705,0.9990566271939624,4.740352710591087,0.12324431256181997,0.24530167877674103,0.31958454847335815,0.1379125778569352,0.12575520357778422,0.11301126397329103,0.3445103857566766,0.5123639960435212,2.4496538639068604,1.6344627141952515
25,3.0304752686667062,0.9989821503934858,4.744539464576335,0.12176063303659743,0.24431255459785461,0.3194856345653534,0.13486051180021677,0.1241713147963148,0.11091780456992904,0.34441147378832837,0.5105835806132542,2.447082042694092,1.6286213397979736
26,3.0295205615815664,0.9990814527941213,4.738920586018622,0.12314540059347182,0.24451038241386414,0.32195845246315,0.13862976392101037,0.12594742846758974,0.1129375797400498,0.34619188921859545,0.5109792284866469,2.4418396949768066,1.6236975193023682
27,3.029041604768662,0.9989821503934858,4.742290068276321,0.12363996043521266,0.24470819532871246,0.32185953855514526,0.13914052387837467,0.1260550717203943,0.11314265001732283,0.34322453016815035,0.5090009891196835,2.450741767883301,1.6343142986297607
28,3.0292047160012383,0.9990318015938036,4.74062943609455,0.12225519287833828,0.24698317050933838,0.3222551941871643,0.1363335176576526,0.12433911294798392,0.11168166728630871,0.3417408506429278,0.5113748763600395,2.45222544670105,1.6323597431182861
29,3.0285500250165422,0.9990566271939624,4.748287864878208,0.1221562809099901,0.24579623341560364,0.321562796831131,0.13803101858270203,0.12562966267603365,0.11212649754940847,0.34421364985163205,0.5102868447082097,2.4423344135284424,1.6218254566192627
