,alt,blu,brb,cla,con,cou,dnb,dtp,fol,gld,gos,hcp,hct,hou,ind,jam,jaz,met,pop,pwv,rap,rnb,rnr,tec,tra,uti,woA,woB,woC
alt,33.088235294117645,0.0,0.49019607843137253,0.24509803921568626,1.715686274509804,2.941176470588235,0.0,3.9215686274509802,0.0,9.313725490196079,0.49019607843137253,4.901960784313726,0.0,0.0,3.9215686274509802,0.24509803921568626,0.7352941176470588,16.42156862745098,1.2254901960784315,16.666666666666664,1.2254901960784315,0.7352941176470588,1.4705882352941175,0.0,0.0,0.24509803921568626,0.0,0.0,0.0
blu,0.0,29.86111111111111,0.23148148148148145,0.0,0.23148148148148145,2.314814814814815,0.23148148148148145,3.7037037037037033,6.712962962962964,10.185185185185185,2.083333333333333,0.0,0.0,0.9259259259259258,1.3888888888888888,2.5462962962962963,12.962962962962962,0.4629629629629629,0.23148148148148145,0.9259259259259258,0.23148148148148145,14.583333333333334,8.101851851851851,0.6944444444444444,0.0,0.9259259259259258,0.0,0.0,0.4629629629629629
brb,1.6203703703703702,1.3888888888888888,20.833333333333336,0.23148148148148145,0.23148148148148145,0.23148148148148145,8.564814814814815,3.009259259259259,0.0,0.6944444444444444,0.0,0.23148148148148145,6.25,10.185185185185185,3.7037037037037033,4.861111111111112,4.398148148148148,0.6944444444444444,2.5462962962962963,0.9259259259259258,14.120370370370368,7.175925925925926,0.4629629629629629,5.092592592592593,2.083333333333333,0.4629629629629629,0.0,0.0,0.0
cla,2.083333333333333,0.0,8.333333333333332,14.583333333333334,0.0,0.0,0.0,22.916666666666664,0.0,0.0,16.666666666666664,0.0,12.5,0.0,12.5,0.0,4.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666666,2.083333333333333,0.0,0.0,0.0
con,16.346153846153847,3.5256410256410255,1.6025641025641024,0.0,1.282051282051282,5.448717948717949,0.9615384615384616,3.205128205128205,0.0,14.102564102564102,0.3205128205128205,3.205128205128205,1.282051282051282,4.166666666666666,5.769230769230769,1.9230769230769231,2.2435897435897436,0.641025641025641,6.730769230769231,14.102564102564102,1.282051282051282,6.41025641025641,3.205128205128205,1.6025641025641024,0.641025641025641,0.0,0.0,0.0,0.0
cou,4.166666666666666,5.357142857142857,0.5952380952380952,0.2976190476190476,0.8928571428571428,31.25,0.0,1.7857142857142856,8.630952380952381,12.202380952380953,1.488095238095238,1.488095238095238,0.0,0.0,1.7857142857142856,0.2976190476190476,9.523809523809524,0.2976190476190476,1.7857142857142856,1.7857142857142856,0.0,8.333333333333332,8.035714285714286,0.0,0.0,0.0,0.0,0.0,0.0
dnb,1.8518518518518516,0.0,6.944444444444445,0.0,0.4629629629629629,0.0,62.5,3.2407407407407405,0.0,1.6203703703703702,0.0,0.9259259259259258,3.4722222222222223,1.8518518518518516,2.083333333333333,1.6203703703703702,0.4629629629629629,0.23148148148148145,0.9259259259259258,2.5462962962962963,4.166666666666666,0.6944444444444444,0.6944444444444444,3.2407407407407405,0.4629629629629629,0.0,0.0,0.0,0.0
dtp,3.1746031746031744,0.5952380952380952,3.968253968253968,1.1904761904761905,0.7936507936507936,0.992063492063492,4.563492063492063,23.015873015873016,0.0,5.357142857142857,0.5952380952380952,0.3968253968253968,0.3968253968253968,4.761904761904762,10.317460317460316,0.5952380952380952,4.761904761904762,0.5952380952380952,4.365079365079365,2.1825396825396823,5.753968253968254,4.761904761904762,0.7936507936507936,7.738095238095238,7.341269841269842,0.992063492063492,0.0,0.0,0.0
fol,22.916666666666664,6.25,0.0,4.166666666666666,0.0,0.0,0.0,12.5,8.333333333333332,16.666666666666664,6.25,0.0,0.0,0.0,10.416666666666668,0.0,2.083333333333333,2.083333333333333,2.083333333333333,0.0,0.0,2.083333333333333,0.0,0.0,0.0,4.166666666666666,0.0,0.0,0.0
gld,4.166666666666666,2.5,2.5,0.8333333333333334,1.6666666666666667,5.277777777777778,0.0,1.6666666666666667,0.2777777777777778,35.0,0.2777777777777778,0.0,0.2777777777777778,0.2777777777777778,1.9444444444444444,0.0,3.888888888888889,1.6666666666666667,10.277777777777777,9.166666666666666,1.1111111111111112,11.38888888888889,5.277777777777778,0.2777777777777778,0.2777777777777778,0.0,0.0,0.0,0.0
gos,0.8333333333333334,10.0,0.8333333333333334,1.6666666666666667,0.0,0.0,0.0,5.0,2.5,8.333333333333332,43.333333333333336,0.0,0.0,0.0,0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,0.0,1.6666666666666667,14.166666666666666,7.5,0.0,0.0,0.0,0.0,0.0,0.0
hcp,20.43010752688172,0.0,0.7168458781362007,0.0,8.960573476702509,0.0,0.35842293906810035,1.0752688172043012,0.0,3.942652329749104,0.0,26.16487455197133,0.0,3.584229390681003,2.5089605734767026,0.0,0.0,20.43010752688172,0.7168458781362007,8.60215053763441,0.7168458781362007,0.35842293906810035,0.0,0.7168458781362007,0.7168458781362007,0.0,0.0,0.0,0.0
hct,0.24509803921568626,0.24509803921568626,7.107843137254902,0.0,0.49019607843137253,0.0,6.61764705882353,2.696078431372549,0.24509803921568626,0.9803921568627451,2.450980392156863,0.0,43.627450980392155,4.901960784313726,10.784313725490197,0.0,0.0,0.0,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.7352941176470588,0.49019607843137253,11.76470588235294,4.166666666666666,0.0,0.49019607843137253,0.49019607843137253,0.0
hou,0.19157088122605362,0.0,5.938697318007663,0.38314176245210724,0.0,0.0,1.532567049808429,1.3409961685823755,0.19157088122605362,1.7241379310344827,0.0,0.0,8.045977011494253,36.7816091954023,3.256704980842912,1.9157088122605364,1.3409961685823755,0.19157088122605362,1.7241379310344827,1.1494252873563218,0.7662835249042145,5.747126436781609,0.19157088122605362,15.32567049808429,12.260536398467432,0.0,0.0,0.0,0.0
ind,5.555555555555555,0.3968253968253968,1.5873015873015872,0.3968253968253968,0.1984126984126984,0.1984126984126984,1.1904761904761905,6.547619047619048,0.5952380952380952,6.15079365079365,0.0,5.555555555555555,3.373015873015873,5.753968253968254,29.761904761904763,0.5952380952380952,1.5873015873015872,4.761904761904762,2.380952380952381,8.73015873015873,0.1984126984126984,1.984126984126984,0.992063492063492,4.761904761904762,6.547619047619048,0.1984126984126984,0.0,0.0,0.0
jam,1.5350877192982455,1.7543859649122806,4.166666666666666,0.0,1.7543859649122806,0.21929824561403508,5.263157894736842,1.7543859649122806,0.43859649122807015,1.0964912280701753,0.6578947368421052,0.21929824561403508,0.0,2.631578947368421,0.43859649122807015,44.51754385964912,4.385964912280701,0.0,0.21929824561403508,3.9473684210526314,15.789473684210526,6.578947368421052,1.3157894736842104,1.0964912280701753,0.21929824561403508,0.0,0.0,0.0,0.0
jaz,0.1984126984126984,8.73015873015873,4.166666666666666,0.992063492063492,0.0,1.1904761904761905,0.1984126984126984,5.357142857142857,2.1825396825396823,4.563492063492063,1.7857142857142856,0.0,0.0,4.563492063492063,1.3888888888888888,3.7698412698412698,49.2063492063492,0.0,1.5873015873015872,0.7936507936507936,3.373015873015873,4.761904761904762,0.1984126984126984,0.1984126984126984,0.0,0.1984126984126984,0.1984126984126984,0.0,0.3968253968253968
met,12.5,2.604166666666667,0.5208333333333333,0.3472222222222222,1.215277777777778,0.6944444444444444,0.3472222222222222,1.7361111111111112,0.0,6.076388888888888,0.0,8.506944444444445,0.0,0.3472222222222222,6.770833333333333,0.0,0.1736111111111111,46.18055555555556,0.6944444444444444,8.506944444444445,1.0416666666666665,0.1736111111111111,0.6944444444444444,0.8680555555555556,0.0,0.0,0.0,0.0,0.0
pop,6.41025641025641,2.083333333333333,8.653846153846153,0.0,1.6025641025641024,3.5256410256410255,0.8012820512820512,2.403846153846154,1.6025641025641024,9.935897435897436,2.2435897435897436,0.3205128205128205,1.9230769230769231,4.967948717948718,1.4423076923076923,0.0,3.0448717948717947,3.0448717948717947,9.775641025641026,8.173076923076923,1.6025641025641024,17.628205128205128,2.083333333333333,4.326923076923077,2.403846153846154,0.0,0.0,0.0,0.0
pwv,7.758620689655173,1.4367816091954022,0.8620689655172413,0.0,0.28735632183908044,2.8735632183908044,0.28735632183908044,0.5747126436781609,0.0,10.344827586206897,0.0,8.045977011494253,0.8620689655172413,3.4482758620689653,7.471264367816093,6.0344827586206895,0.0,6.609195402298851,3.7356321839080464,33.33333333333333,0.5747126436781609,3.1609195402298855,2.0114942528735633,0.0,0.28735632183908044,0.0,0.0,0.0,0.0
rap,0.45045045045045046,0.0,10.585585585585585,0.0,0.22522522522522523,0.0,0.9009009009009009,1.1261261261261262,0.0,0.45045045045045046,0.0,0.22522522522522523,0.45045045045045046,4.2792792792792795,0.9009009009009009,7.882882882882883,2.027027027027027,0.0,0.22522522522522523,0.45045045045045046,61.03603603603604,6.081081081081082,0.22522522522522523,2.2522522522522523,0.0,0.0,0.0,0.22522522522522523,0.0
rnb,0.8333333333333334,3.833333333333333,3.3333333333333335,0.0,0.0,0.33333333333333337,2.166666666666667,2.166666666666667,0.5,10.666666666666668,1.3333333333333335,0.0,0.0,1.8333333333333333,1.0,4.333333333333334,10.0,0.16666666666666669,6.333333333333334,3.3333333333333335,7.333333333333333,37.666666666666664,2.5,0.16666666666666669,0.0,0.0,0.0,0.16666666666666669,0.0
rnr,3.286384976525822,0.4694835680751174,0.0,0.0,0.0,11.737089201877934,2.3474178403755865,1.8779342723004695,3.755868544600939,11.737089201877934,3.286384976525822,0.0,0.0,0.9389671361502347,3.286384976525822,3.286384976525822,10.328638497652582,0.0,5.633802816901409,3.755868544600939,0.0,14.553990610328638,18.779342723004692,0.0,0.0,0.9389671361502347,0.0,0.0,0.0
tec,0.3472222222222222,0.0,5.208333333333334,0.0,0.3472222222222222,0.0,3.8194444444444446,2.7777777777777777,0.0,0.0,0.0,0.0,6.25,20.48611111111111,1.3888888888888888,0.0,0.3472222222222222,0.0,0.3472222222222222,0.6944444444444444,2.430555555555556,0.0,0.0,31.59722222222222,23.958333333333336,0.0,0.0,0.0,0.0
tra,0.0,0.0,1.7857142857142856,0.0,0.0,0.0,0.0,3.273809523809524,0.0,0.0,0.0,0.2976190476190476,1.7857142857142856,21.428571428571427,0.8928571428571428,0.0,0.0,0.0,1.488095238095238,0.2976190476190476,1.488095238095238,0.0,0.0,5.654761904761905,61.60714285714286,0.0,0.0,0.0,0.0
uti,0.6944444444444444,1.3888888888888888,0.0,17.36111111111111,0.0,6.944444444444445,0.0,2.7777777777777777,2.7777777777777777,0.6944444444444444,13.194444444444445,0.0,0.0,0.0,1.3888888888888888,0.0,14.583333333333334,0.0,1.3888888888888888,0.0,0.0,0.0,1.3888888888888888,0.0,0.0,35.41666666666667,0.0,0.0,0.0
woA,0.0,0.0,2.083333333333333,1.0416666666666665,0.0,2.083333333333333,1.0416666666666665,1.0416666666666665,2.083333333333333,5.208333333333334,2.083333333333333,0.0,1.0416666666666665,0.0,1.0416666666666665,17.708333333333336,10.416666666666668,0.0,2.083333333333333,0.0,2.083333333333333,6.25,0.0,1.0416666666666665,0.0,3.125,20.833333333333336,13.541666666666666,4.166666666666666
woB,0.0,0.0,4.166666666666666,0.0,0.0,1.3888888888888888,11.805555555555555,11.805555555555555,6.944444444444445,0.0,2.083333333333333,0.0,0.0,9.027777777777777,0.0,16.666666666666664,9.722222222222223,0.0,0.0,0.6944444444444444,4.861111111111112,6.25,0.6944444444444444,0.6944444444444444,0.0,0.6944444444444444,0.0,12.5,0.0
woC,0.0,0.0,7.8125,1.0416666666666665,0.5208333333333333,0.0,0.0,7.8125,0.0,5.208333333333334,0.5208333333333333,0.0,0.5208333333333333,2.083333333333333,5.208333333333334,14.583333333333334,4.166666666666666,0.0,0.5208333333333333,1.5625,3.6458333333333335,16.145833333333336,0.5208333333333333,2.083333333333333,4.6875,0.0,0.0,0.0,21.354166666666664
