epoch,train_loss,train_accuracy,val_loss,val_accuracy,top3_accuracy,top5_accuracy,precision,recall,f1,supergenre_accuracy,supergenre_top3_accuracy,mean_distance,std_distance
1,4.51386082550836,0.09235123259104788,4.768122576460054,0.06884272997032641,0.16191889345645905,0.22314539551734924,0.06206544733982912,0.06346202520597682,0.04419188241149544,0.22126607319485658,0.4134520276953511,3.32185959815979,1.7228217124938965
2,3.615330934146094,0.28671085623494946,4.8209189070930965,0.08041543026706231,0.19258159399032593,0.27586546540260315,0.07394312407415644,0.07719286761625471,0.06107151722742678,0.2434223541048467,0.4539070227497527,3.311572790145874,1.910049319267273
3,3.048985297717745,0.47282838062610166,5.080138882504234,0.07319485657764589,0.17418396472930908,0.2468842715024948,0.08704022027208558,0.0720902865056091,0.056702795639821085,0.25252225519287835,0.4565776458951533,3.175865411758423,1.710797667503357
4,2.6121793595571368,0.6298751272312008,5.005108297625674,0.09564787339268051,0.2206725925207138,0.3061325252056122,0.09886700574176979,0.09396845314184024,0.07746771642414904,0.28822947576656777,0.4910979228486647,3.047576665878296,1.792426347732544
5,2.1073575103093707,0.8256249844839999,4.766398543043982,0.10919881305637982,0.24757665395736694,0.33887240290641785,0.11775418532210805,0.1049410490942749,0.09684613554623771,0.32087042532146387,0.524431256181998,2.9351136684417725,1.8706154823303223
6,1.9075041695246622,0.8857525880688165,4.931623626358902,0.10563798219584569,0.23036596179008484,0.31285855174064636,0.11621820633092408,0.10002414699995345,0.09277793752401997,0.30217606330365976,0.5107814045499506,2.9980218410491943,1.896051287651062
7,1.7472897136022174,0.9309351803579852,4.879148386701753,0.10919881305637982,0.2433234304189682,0.3317507207393646,0.11805681451091705,0.10562662024355572,0.09662374921238823,0.3118694362017804,0.5083086053412463,2.9045498371124268,1.8467577695846558
8,1.5266617750364637,0.9830937662918001,4.7174059952361675,0.11849653808110781,0.24757665395736694,0.3320474624633789,0.11583490223204418,0.11665953893776475,0.10685326912141282,0.32700296735905043,0.5246290801186944,2.8368942737579346,1.8414243459701538
9,1.4557109117507934,0.9934460415580547,4.739938927602164,0.1198813056379822,0.24520276486873627,0.336498498916626,0.1131178019480884,0.11875230504262763,0.1071039542656006,0.32908011869436204,0.5116716122650841,2.7658753395080566,1.8135143518447876
10,1.4215721291209025,0.9966733695787096,4.724017970169647,0.123837784371909,0.253115713596344,0.33600395917892456,0.11518000659001096,0.12118695596518178,0.10876951094387392,0.33699307616221563,0.5204747774480712,2.7606329917907715,1.8377864360809326
11,1.3653044413006494,0.9988083711923735,4.6058321466928795,0.12274975272007912,0.25578632950782776,0.3405539095401764,0.1117942205281003,0.12180946853325884,0.10818576559475346,0.3427299703264095,0.5186943620178042,2.683976173400879,1.805765151977539
12,1.3448497452433148,0.9986345919912614,4.57256380063069,0.129080118694362,0.25529178977012634,0.34381797909736633,0.12198039770539221,0.12942457408183214,0.1147986304546856,0.34678536102868446,0.5168150346191889,2.673689365386963,1.8100111484527588
13,1.3372812626853823,0.9988580223926914,4.5989914860906485,0.12274975272007912,0.25034618377685547,0.3351137340068817,0.11861404088471988,0.12005917469627149,0.10823148613526047,0.34817012858555885,0.521562809099901,2.648664712905884,1.789939522743225
14,1.3191949409151835,0.9988828479928502,4.563382633124726,0.12927794263105835,0.2566765546798706,0.34193867444992065,0.12988890922906504,0.12779341514220546,0.11668887882091968,0.3516320474777448,0.5227497527200792,2.6248269081115723,1.7724987268447876
15,1.31121405211706,0.9988331967925325,4.550731526145452,0.1288822947576657,0.25192877650260925,0.33758655190467834,0.12077697381304768,0.12885363963992996,0.11419909754581695,0.3483679525222552,0.5207715133531158,2.600494623184204,1.7691869735717773
16,1.3083847025084117,0.9987835455922147,4.537311217452906,0.1294757665677547,0.2566765546798706,0.3400593400001526,0.12647981719087364,0.12650166813473265,0.11523852452911508,0.35321463897131555,0.5234421364985163,2.5978238582611084,1.771459937095642
17,1.3006988417534602,0.9988331967925325,4.5209428283232675,0.12858555885262116,0.2563798129558563,0.3400593400001526,0.1254324726173635,0.126470102478167,0.11492559985242148,0.3502472799208704,0.5245301681503461,2.5911967754364014,1.7644845247268677
18,1.296544629430014,0.9988828479928502,4.5123741611649715,0.1287833827893175,0.2539070248603821,0.33916911482810974,0.1256353206541222,0.12732187167671039,0.11481098224212664,0.34886251236399607,0.5189910979228487,2.588724136352539,1.7599515914916992
19,1.2946756718650696,0.9987587199920558,4.512986213346071,0.13165182987141444,0.2563798129558563,0.3392680287361145,0.13024522234812322,0.13074111148707923,0.11827910289381993,0.3524233432245302,0.5199802176063304,2.579327344894409,1.7628709077835083
20,1.2912895229127672,0.9988828479928502,4.50978181784666,0.1294757665677547,0.25222551822662354,0.33471807837486267,0.12399329265559485,0.12806697670608963,0.11414818887011004,0.35054401582591493,0.518001978239367,2.576162099838257,1.7542920112609863
21,1.289642157819536,0.9987835455922147,4.5145040780683106,0.1297725024727992,0.2550939619541168,0.3392680287361145,0.12655376351152772,0.12795136650983427,0.11547431971293964,0.3510385756676558,0.5157270029673591,2.5787339210510254,1.7608201503753662
22,1.2889946895932394,0.9988580223926914,4.5051125348368775,0.1288822947576657,0.2528189718723297,0.3352126479148865,0.1248188656190652,0.12743588177055917,0.1148908317877873,0.3500494559841741,0.5161226508407517,2.5818002223968506,1.7545455694198608
23,1.2870433165913537,0.9988331967925325,4.500429720818242,0.13165182987141444,0.2526211738586426,0.33580613136291504,0.12780921718428284,0.13039468931606027,0.11715631636894791,0.35074183976261125,0.5148367952522255,2.568249225616455,1.7594032287597656
24,1.2862224497492352,0.998932499193168,4.505973346625702,0.12838773491592484,0.25173094868659973,0.334322452545166,0.12478830736062581,0.1260960421746712,0.11362427163476249,0.34985163204747777,0.5158259149357072,2.575568675994873,1.7561774253845215
25,1.2853330788158235,0.9990069759936446,4.495936087415188,0.13175074183976263,0.25370919704437256,0.33343222737312317,0.12721723654095266,0.12983825090679932,0.11647065913406864,0.3536102868447082,0.5166172106824926,2.558555841445923,1.7513002157211304
