epoch,train_loss,train_accuracy,val_loss,val_accuracy,top3_accuracy,top5_accuracy,precision,recall,f1,supergenre_accuracy,supergenre_top3_accuracy,mean_distance,std_distance
1,4.945024813546075,0.08770884536133661,4.969614191649575,0.06261127596439169,0.15093965828418732,0.22393669188022614,0.05620129897298497,0.060594350765721734,0.03965784838381979,0.19159248269040555,0.3880316518298714,3.920969247817993,2.1544814109802246
2,4.486145350289723,0.2683895633176932,5.1597952724800145,0.07853610286844709,0.16943620145320892,0.24193866550922394,0.10442920516075696,0.07628715930127221,0.06418325019127082,0.247675568743818,0.46003956478733926,3.308605432510376,1.8305708169937134
3,4.248889831134251,0.4261810779275589,4.8092982732459655,0.11256181998021761,0.2513352930545807,0.3333333134651184,0.10021330431268068,0.1077658116972633,0.08658312891771448,0.30009891196834815,0.5144411473788328,3.221463918685913,2.087395668029785
4,4.090780764155918,0.5501352995208659,4.831617193571066,0.11295746785361029,0.25756675004959106,0.3402571678161621,0.109422116435554,0.10892246194665549,0.09367904124183662,0.30544015825914933,0.5062314540059347,2.930267095565796,1.8591153621673584
5,3.9201915018142217,0.6929073260346069,4.768294950031503,0.12502472799208705,0.26251235604286194,0.3534124493598938,0.1129420465930456,0.11976119198901458,0.10394221328879658,0.31701285855588524,0.5201780415430267,3.0734915733337402,2.0266401767730713
6,3.8620989000986494,0.7336957870956531,4.792358711494536,0.12453016815034619,0.25608307123184204,0.3434223532676697,0.12030925303584086,0.1178435643657418,0.09957915748235079,0.30811078140454995,0.5192878338278932,3.056577682495117,2.01084303855896
7,3.8196864109190685,0.7594895856607333,4.770988627663941,0.127893175074184,0.269535094499588,0.3553906977176666,0.1333177995874019,0.12409346925475959,0.11279800471138904,0.3324431256181998,0.5411473788328388,2.856379747390747,1.8981761932373047
8,3.7456518850629292,0.8160671284228296,4.754280988115939,0.1370919881305638,0.2764589488506317,0.3621166944503784,0.12311570535489888,0.133050808958067,0.11784287342590025,0.3400593471810089,0.5382789317507418,2.8572700023651123,1.9541444778442383
9,3.720323791579595,0.8272138228941684,4.7613532948800525,0.13630069238377843,0.2788328230381012,0.36587536334991455,0.12060209412314726,0.13196405968583388,0.11797442627855363,0.34085064292779427,0.5397626112759644,2.7831850051879883,1.8880200386047363
10,3.6990053358532133,0.8392045877709093,4.746073684399961,0.13086053412462909,0.2723046541213989,0.36152324080467224,0.12239759471961867,0.12599984580831355,0.11372927506484697,0.3417408506429278,0.5433234421364985,2.8418397903442383,1.9186673164367676
11,3.6623123070550343,0.8689208311610933,4.746099168186018,0.13422354104846687,0.2757665514945984,0.3613254129886627,0.12722375712332815,0.1314350468080307,0.12044334436054284,0.3484668644906034,0.5345202769535113,2.7774481773376465,1.8845199346542358
12,3.6527553073943606,0.8732156599885802,4.744945711127374,0.13402571711177053,0.2721068263053894,0.36023738980293274,0.12457247787064459,0.12813110948191594,0.11591509897674825,0.3472799208704253,0.5399604352126607,2.763798236846924,1.872320532798767
13,3.641897617446052,0.876045778406693,4.735464361371909,0.13768545994065282,0.28358060121536255,0.3681503236293793,0.126827875960264,0.13172223162142518,0.11967155220994329,0.34658753709198814,0.5455984174085065,2.7658753395080566,1.8942469358444214
14,3.621741196465871,0.8901218936967801,4.743277993329555,0.13452027695351138,0.2773491442203522,0.3606330156326294,0.12456331061755532,0.12917939475399154,0.11724677547264593,0.34619188921859545,0.5397626112759644,2.754500389099121,1.8733431100845337
15,3.6184247690533833,0.8907177081005934,4.733342339211944,0.13798219584569732,0.2813056409358978,0.3651829659938812,0.125688478247764,0.1333533737767609,0.12024021749987952,0.3500494559841741,0.5483679525222552,2.759446144104004,1.8915332555770874
16,3.612268166314988,0.8924803257118741,4.73078327822756,0.13768545994065282,0.28051432967185974,0.36508405208587646,0.12456732424807597,0.13274549151565282,0.11988901587843073,0.3490603363006924,0.5495548961424332,2.756775379180908,1.9014941453933716
17,3.605599445388431,0.8969489337404731,4.730487373415252,0.13620178041543027,0.27794262766838074,0.3660731911659241,0.12546903467952286,0.13197571917329984,0.12020544609210448,0.3478733926805143,0.5454995054401582,2.7384767532348633,1.866833209991455
18,3.603469157218933,0.900201087361287,4.729752640460059,0.13719090009891197,0.28071215748786926,0.366765558719635,0.12747888019496062,0.1325543743890518,0.12100674803771908,0.35084075173095947,0.547082096933729,2.739169120788574,1.872987151145935
19,3.5969322904707894,0.901268588168119,4.728781830427319,0.13768545994065282,0.2777447998523712,0.3659742772579193,0.12542514186452966,0.1324633587738426,0.11980933900756029,0.3494559841740851,0.5413452027695351,2.7416419982910156,1.8744648694992065
20,3.594713111907717,0.9022367865743154,4.729007265570138,0.13659742828882296,0.2814045548439026,0.36636993288993835,0.12618091671713846,0.1323071585672392,0.12083576228845484,0.3513353115727003,0.5451038575667656,2.7269041538238525,1.8564834594726562
21,3.591255729539054,0.9074998138079988,4.732629170875285,0.1363996043521266,0.2786349952220917,0.3639960289001465,0.1262900801825317,0.13168530058651026,0.12056886302036592,0.3512363996043521,0.5414441147378832,2.727398633956909,1.8526358604431152
22,3.5902601336675977,0.905960626598148,4.727754734861863,0.13669634025717112,0.2770524024963379,0.36360037326812744,0.12655810860693995,0.13179832600195504,0.12067023046142407,0.3490603363006924,0.5435212660731948,2.7298715114593506,1.8587812185287476
