,alt,blu,brb,cla,con,cou,dnb,dtp,fol,gld,gos,hcp,hct,hou,ind,jam,jaz,met,pop,pwv,rap,rnb,rnr,tec,tra,uti,woA,woB,woC
alt,10.784313725490197,2.696078431372549,2.941176470588235,0.0,3.1862745098039214,3.9215686274509802,0.0,4.6568627450980395,0.0,7.107843137254902,0.24509803921568626,7.8431372549019605,0.49019607843137253,0.0,5.392156862745098,0.7352941176470588,0.24509803921568626,33.82352941176471,6.372549019607843,6.127450980392156,0.49019607843137253,1.2254901960784315,0.24509803921568626,0.0,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.0,0.0
blu,0.4629629629629629,42.129629629629626,0.0,0.6944444444444444,0.6944444444444444,2.314814814814815,0.0,5.324074074074074,1.6203703703703702,3.009259259259259,4.861111111111112,0.23148148148148145,0.0,0.0,0.23148148148148145,2.314814814814815,6.944444444444445,0.9259259259259258,3.009259259259259,0.4629629629629629,0.0,7.638888888888889,5.324074074074074,0.0,0.0,1.6203703703703702,0.4629629629629629,3.7037037037037033,6.018518518518518
brb,0.23148148148148145,0.4629629629629629,26.620370370370374,0.0,0.0,0.6944444444444444,8.333333333333332,3.009259259259259,0.0,0.0,1.1574074074074074,0.6944444444444444,4.861111111111112,6.481481481481481,5.324074074074074,11.11111111111111,3.2407407407407405,3.009259259259259,0.9259259259259258,0.6944444444444444,11.574074074074074,2.5462962962962963,0.23148148148148145,2.083333333333333,3.7037037037037033,1.1574074074074074,1.1574074074074074,0.0,0.6944444444444444
cla,6.25,0.0,0.0,22.916666666666664,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,2.083333333333333,0.0,14.583333333333334,0.0,14.583333333333334,4.166666666666666,0.0,0.0,0.0,0.0,2.083333333333333,0.0,0.0,18.75,0.0,2.083333333333333,0.0
con,8.333333333333332,8.012820512820513,0.3205128205128205,0.3205128205128205,8.333333333333332,3.5256410256410255,6.089743589743589,0.0,0.641025641025641,6.730769230769231,0.9615384615384616,2.564102564102564,0.641025641025641,0.9615384615384616,4.487179487179487,1.9230769230769231,0.9615384615384616,5.769230769230769,14.423076923076922,6.41025641025641,3.205128205128205,6.41025641025641,2.8846153846153846,0.0,0.3205128205128205,0.9615384615384616,1.282051282051282,0.9615384615384616,2.564102564102564
cou,2.380952380952381,6.845238095238096,0.0,0.2976190476190476,1.1904761904761905,34.82142857142857,0.0,3.869047619047619,6.25,10.119047619047619,3.869047619047619,0.5952380952380952,0.0,0.2976190476190476,1.7857142857142856,1.1904761904761905,3.571428571428571,3.571428571428571,3.571428571428571,0.2976190476190476,0.2976190476190476,4.166666666666666,5.059523809523809,0.0,0.0,3.273809523809524,0.2976190476190476,0.0,2.380952380952381
dnb,2.314814814814815,0.0,7.638888888888889,0.4629629629629629,0.9259259259259258,0.23148148148148145,62.03703703703704,5.324074074074074,0.0,0.23148148148148145,0.23148148148148145,1.3888888888888888,4.398148148148148,1.6203703703703702,1.6203703703703702,1.1574074074074074,1.1574074074074074,1.1574074074074074,0.6944444444444444,0.4629629629629629,2.083333333333333,1.8518518518518516,0.0,0.6944444444444444,0.4629629629629629,0.23148148148148145,0.4629629629629629,0.6944444444444444,0.4629629629629629
dtp,1.3888888888888888,2.976190476190476,1.984126984126984,0.992063492063492,1.7857142857142856,0.3968253968253968,5.158730158730158,21.825396825396826,0.1984126984126984,0.992063492063492,1.7857142857142856,0.3968253968253968,1.7857142857142856,1.5873015873015872,11.11111111111111,0.3968253968253968,3.571428571428571,4.166666666666666,5.555555555555555,2.579365079365079,4.9603174603174605,2.976190476190476,0.0,3.7698412698412698,9.325396825396826,3.968253968253968,1.984126984126984,1.984126984126984,0.3968253968253968
fol,4.166666666666666,20.833333333333336,0.0,2.083333333333333,0.0,0.0,0.0,6.25,2.083333333333333,29.166666666666668,2.083333333333333,2.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,10.416666666666668,0.0,0.0,0.0,4.166666666666666,0.0,0.0,6.25,8.333333333333332,0.0,2.083333333333333
gld,2.2222222222222223,6.388888888888888,0.2777777777777778,0.0,3.6111111111111107,8.055555555555555,0.2777777777777778,2.2222222222222223,0.0,22.22222222222222,2.7777777777777777,0.5555555555555556,0.5555555555555556,0.2777777777777778,1.1111111111111112,0.2777777777777778,5.555555555555555,6.388888888888888,19.72222222222222,1.3888888888888888,0.0,10.0,0.8333333333333334,0.2777777777777778,1.1111111111111112,1.6666666666666667,0.2777777777777778,1.1111111111111112,0.8333333333333334
gos,0.0,17.5,0.0,0.0,0.0,5.833333333333333,0.0,3.3333333333333335,2.5,1.6666666666666667,17.5,0.0,0.0,0.0,0.0,0.0,5.833333333333333,0.0,10.833333333333334,0.0,0.0,6.666666666666667,1.6666666666666667,0.0,0.0,13.333333333333334,6.666666666666667,6.666666666666667,0.0
hcp,14.695340501792115,0.0,0.35842293906810035,0.0,7.885304659498208,0.7168458781362007,0.0,1.0752688172043012,0.0,1.4336917562724014,0.0,24.372759856630825,2.867383512544803,0.35842293906810035,5.376344086021505,0.0,0.0,30.46594982078853,1.4336917562724014,5.017921146953405,2.867383512544803,0.0,0.0,1.0752688172043012,0.0,0.0,0.0,0.0,0.0
hct,0.0,0.0,1.9607843137254901,0.24509803921568626,0.24509803921568626,0.0,7.107843137254902,4.6568627450980395,0.24509803921568626,0.0,2.941176470588235,0.24509803921568626,49.01960784313725,5.88235294117647,10.784313725490197,0.7352941176470588,0.49019607843137253,1.2254901960784315,0.49019607843137253,0.9803921568627451,0.49019607843137253,1.4705882352941175,0.24509803921568626,3.431372549019608,2.941176470588235,1.715686274509804,0.24509803921568626,0.7352941176470588,1.4705882352941175
